   185    0.52183E+04    0.71358E+00    0.00000E+00   -0.29694E+02    0.55113E-07    0.11165E-03    0.19650E-07
   186    0.52376E+04    0.70485E+00    0.00000E+00   -0.28808E+02    0.54805E-07    0.11043E-03    0.22163E-07
   187    0.52568E+04    0.69650E+00    0.00000E+00   -0.27896E+02    0.54500E-07    0.10923E-03    0.24928E-07
   188    0.52755E+04    0.68851E+00    0.00000E+00   -0.26960E+02    0.54198E-07    0.10805E-03    0.27914E-07
   189    0.52936E+04    0.68092E+00    0.00000E+00   -0.25999E+02    0.53899E-07    0.10689E-03    0.31090E-07
   190    0.53115E+04    0.67378E+00    0.00000E+00   -0.25014E+02    0.53602E-07    0.10575E-03    0.34425E-07
   191    0.53285E+04    0.66711E+00    0.00000E+00   -0.24003E+02    0.53307E-07    0.10463E-03    0.37888E-07
   192    0.53452E+04    0.66093E+00    0.00000E+00   -0.22968E+02    0.53015E-07    0.10353E-03    0.41449E-07
   193    0.53612E+04    0.65528E+00    0.00000E+00   -0.21911E+02    0.52726E-07    0.10244E-03    0.45076E-07
   194    0.53769E+04    0.65020E+00    0.00000E+00   -0.20828E+02    0.52439E-07    0.10137E-03    0.48738E-07
   195    0.53920E+04    0.64573E+00    0.00000E+00   -0.19723E+02    0.52154E-07    0.10032E-03    0.52405E-07
   196    0.54065E+04    0.64188E+00    0.00000E+00   -0.18595E+02    0.51872E-07    0.99281E-04    0.56046E-07
   197    0.54206E+04    0.63872E+00    0.00000E+00   -0.17444E+02    0.51592E-07    0.98257E-04    0.59629E-07
   198    0.54342E+04    0.63627E+00    0.00000E+00   -0.16272E+02    0.51315E-07    0.97247E-04    0.63125E-07
   199    0.54472E+04    0.63455E+00    0.00000E+00   -0.15077E+02    0.51040E-07    0.96250E-04    0.66501E-07
   200    0.54597E+04    0.63360E+00    0.00000E+00   -0.13861E+02    0.50767E-07    0.95266E-04    0.69727E-07
   201    0.54717E+04    0.63347E+00    0.00000E+00   -0.12624E+02    0.50496E-07    0.94294E-04    0.72778E-07
   202    0.54831E+04    0.63418E+00    0.00000E+00   -0.11366E+02    0.50228E-07    0.93334E-04    0.75652E-07
   203    0.54940E+04    0.63578E+00    0.00000E+00   -0.10087E+02    0.49962E-07    0.92385E-04    0.78353E-07
   204    0.55041E+04    0.63829E+00    0.00000E+00   -0.87899E+01    0.49698E-07    0.91449E-04    0.80885E-07
   205    0.55138E+04    0.64176E+00    0.00000E+00   -0.74724E+01    0.49436E-07    0.90524E-04    0.83251E-07
   206    0.55228E+04    0.64622E+00    0.00000E+00   -0.61358E+01    0.49176E-07    0.89611E-04    0.85457E-07
   207    0.55313E+04    0.65170E+00    0.00000E+00   -0.47805E+01    0.48919E-07    0.88709E-04    0.87505E-07
   208    0.55391E+04    0.65824E+00    0.00000E+00   -0.34071E+01    0.48663E-07    0.87818E-04    0.89400E-07
